Clasificación;Título del Producto;Precio;URL
🔴 INTRUSO (Otro);PRENSA C 4 PULGADAS;11430.0;https://www.sodimac.cl/sodimac-cl/articulo/142977324/PRENSA-C-4-PULGADAS/142977325
🔴 INTRUSO (Otro);LLAVE DADO MAGNETICO 5 16 pulg X 65MM;6990.0;https://www.sodimac.cl/sodimac-cl/articulo/147076119/LLAVE-DADO-MAGNETICO-5-16-pulg-X-65MM/147076120
🔴 INTRUSO (Otro);Borne Para Cable 0. 2 A 4Mm2 40A;360.0;https://www.sodimac.cl/sodimac-cl/articulo/137884782/Borne-Para-Cable-0.-2-A-4Mm2-40A/137884783
🔴 INTRUSO (Otro);Juego de Puntas 29 Piezas + Guía Magnética y estuche ToughCase Ultra resistente DW2162;41990.0;https://www.sodimac.cl/sodimac-cl/articulo/151367452/Juego-de-Puntas-29-Piezas-+-Guía-Magnética-y-estuche-ToughCase-Ultra-resistente-DW2162/151367453
🔴 INTRUSO (Otro);Kit Completo de Destornilladores de Precisión 145 en 1;45990.0;https://www.sodimac.cl/sodimac-cl/articulo/145153692/Kit-Completo-de-Destornilladores-de-Precisión-145-en-1/145153693
🔴 INTRUSO (Otro);Neumático 235/75R15 AT701 AT 109S;69990.0;https://www.sodimac.cl/sodimac-cl/articulo/116356774/Neumático-235-75R15-AT701-AT-109S/116356777
🔴 INTRUSO (Otro);Clip de Fijación 90° para Carpintería y Proyectos DIY;29990.0;https://www.sodimac.cl/sodimac-cl/articulo/145154755/Clip-de-Fijación-90°-para-Carpintería-y-Proyectos-DIY/145154757
🔴 INTRUSO (Otro);Set 8 Destornilladores Precisión;2990.0;https://www.sodimac.cl/sodimac-cl/articulo/140234813/Set-8-Destornilladores-Precisión/140234816
🔴 INTRUSO (Otro);Punta para Atornillar Phillips PH2, 89mm Exra Hard, 3 Unidades;5090.0;https://www.sodimac.cl/sodimac-cl/articulo/147204069/Punta-para-Atornillar-Phillips-PH2,-89mm-Exra-Hard,-3-Unidades/147204070
🔴 INTRUSO (Otro);Juego De Mini Destornilladores Torx De Precisión 117 En 1;18990.0;https://www.sodimac.cl/sodimac-cl/articulo/135985972/Juego-De-Mini-Destornilladores-Torx-De-Precisión-117-En-1/135985973
🔴 INTRUSO (Otro);KIT TALADRO Y ATORNILLADOR DE IMPACTO 12V;147548.0;https://www.sodimac.cl/sodimac-cl/articulo/143260601/KIT-TALADRO-Y-ATORNILLADOR-DE-IMPACTO-12V/143260602
🔴 INTRUSO (Otro);CLAVO CONCRETO NEGRO LISO 30MM;3980.0;https://www.sodimac.cl/sodimac-cl/articulo/144607497/CLAVO-CONCRETO-NEGRO-LISO-30MM/144607498
🔴 INTRUSO (Otro);Puntas de Destornillador de Impacto S2 PH2 SL6 65MM;1990.0;https://www.sodimac.cl/sodimac-cl/articulo/139140371/Puntas-de-Destornillador-de-Impacto-S2-PH2-SL6-65MM/139140372
🔴 INTRUSO (Otro);LLAVE PUNTA Y CORONA 14 MM BAWA;4530.0;https://www.sodimac.cl/sodimac-cl/articulo/139096137/LLAVE-PUNTA-Y-CORONA-14-MM-BAWA/139096138
🔴 INTRUSO (Otro);JUEGO DESTOR TOTAL CMANGO T 47PZAS TACSD30476;12990.0;https://www.sodimac.cl/sodimac-cl/articulo/140406623/JUEGO-DESTOR-TOTAL-CMANGO-T-47PZAS-TACSD30476/140406624
🔴 INTRUSO (Otro);Juego de llaves Torx 8 piezas T9 hasta T40 Plegables;8990.0;https://www.sodimac.cl/sodimac-cl/articulo/141134617/Juego-de-llaves-Torx-8-piezas-T9-hasta-T40-Plegables/141134618
🔴 INTRUSO (Otro);Amarra Acero Inoxidable 130x4,5mm 100 Unidades;35343.0;https://www.sodimac.cl/sodimac-cl/articulo/140560612/Amarra-Acero-Inoxidable-130x4,5mm-100-Unidades/140560613
🔴 INTRUSO (Otro);Juego De Destornilladores Aislados Multifuncionales 26 En 1;24990.0;https://www.sodimac.cl/sodimac-cl/articulo/151045912/Juego-De-Destornilladores-Aislados-Multifuncionales-26-En-1/151045913
🔴 INTRUSO (Otro);Kit De Fijación Para Bidé Y Wc Al Piso;4190.0;https://www.sodimac.cl/sodimac-cl/articulo/110228527/Kit-De-Fijación-Para-Bidé-Y-Wc-Al-Piso/110228550
🔴 INTRUSO (Otro);Broca Concreto 28mm x 570mm Hormigon SDS MAX;84990.0;https://www.sodimac.cl/sodimac-cl/articulo/149118714/Broca-Concreto-28mm-x-570mm-Hormigon-SDS-MAX/149118715
🔴 INTRUSO (Otro);OFERTA Juego Caja set Dados Con Chicharra 1/4 46 Piezas;9990.0;https://www.sodimac.cl/sodimac-cl/articulo/120957190/OFERTA-Juego-Caja-set-Dados-Con-Chicharra-1-4-46-Piezas/120957191
🔴 INTRUSO (Otro);LLAVE ALLEN 12 MM;6520.0;https://www.sodimac.cl/sodimac-cl/articulo/144745910/LLAVE-ALLEN-12-MM/144745912
🔴 INTRUSO (Otro);Set Destornillador 7 Piezas Precision Puntas Intercambiable;5990.0;https://www.sodimac.cl/sodimac-cl/articulo/139390840/Set-Destornillador-7-Piezas-Precision-Puntas-Intercambiable/139390841
🔴 INTRUSO (Otro);Set Atornillar 31 Piezas Flextorq Dt70745t-qz;23990.0;https://www.sodimac.cl/sodimac-cl/articulo/151385819/Set-Atornillar-31-Piezas-Flextorq-Dt70745t-qz/151385820
🔴 INTRUSO (Otro);Cerrojo de seguridad;35990.0;https://www.sodimac.cl/sodimac-cl/articulo/110294644/Cerrojo-de-seguridad/110294660
🔴 INTRUSO (Otro);"Golilla Presión Acero 1/4 "" 4 unidades";390.0;"https://www.sodimac.cl/sodimac-cl/articulo/110295263/Golilla-Presión-Acero-1-4-""-4-unidades/110295266"
🔴 INTRUSO (Otro);Gancho Giratorio Ergonómico para Enfierradores y Alambres;45990.0;https://www.sodimac.cl/sodimac-cl/articulo/145137446/Gancho-Giratorio-Ergonómico-para-Enfierradores-y-Alambres/145137450
🔴 INTRUSO (Otro);Taladro destornillador de ángulo largo con adaptador de 90 grados;7090.0;https://www.sodimac.cl/sodimac-cl/articulo/142114454/Taladro-destornillador-de-ángulo-largo-con-adaptador-de-90-grados/142114455
🔴 INTRUSO (Otro);Taladro inalámbrico atornillador 10 mm 12V + Accesorios;34990.0;https://www.sodimac.cl/sodimac-cl/articulo/110040987/Taladro-inalámbrico-atornillador-10-mm-12V-+-Accesorios/110040993
🔴 INTRUSO (Otro);TALADRO ATORN CD-121-K B & D INALAMBRICO 10MM;116990.0;https://www.sodimac.cl/sodimac-cl/articulo/149893276/TALADRO-ATORN-CD-121-K-B-&-D-INALAMBRICO-10MM/149893277
🔴 INTRUSO (Otro);Set Juego de Dados Torx Macho 15 Pzas Profesional Ferreteria;36990.0;https://www.sodimac.cl/sodimac-cl/articulo/136725419/Set-Juego-de-Dados-Torx-Macho-15-Pzas-Profesional-Ferreteria/136725420
🔴 INTRUSO (Otro);Set Destornilladores Juego De 6 Piezas Punta Imantada;12990.0;https://www.sodimac.cl/sodimac-cl/articulo/148125396/Set-Destornilladores-Juego-De-6-Piezas-Punta-Imantada/148125397
🔴 INTRUSO (Otro);Tuerca Hexagonal Acero Inoxidable 304 3/8 (50 Unidades);79990.0;https://www.sodimac.cl/sodimac-cl/articulo/149083007/Tuerca-Hexagonal-Acero-Inoxidable-304-3-8-(50-Unidades)/149083008
🔴 INTRUSO (Otro);Kit de Destornilladores multiuso;26990.0;https://www.sodimac.cl/sodimac-cl/articulo/140059562/Kit-de-Destornilladores-multiuso/140059565
🔴 INTRUSO (Otro);Pinza Tierra Con Cable 3 Mts - Cable Flexible Macho 35-50;29990.0;https://www.sodimac.cl/sodimac-cl/articulo/127243131/Pinza-Tierra-Con-Cable-3-Mts---Cable-Flexible-Macho-35-50/127243132
🔴 INTRUSO (Otro);Llave Chicharra Telescópica Ajustable 30-43 cm Crv;38990.0;https://www.sodimac.cl/sodimac-cl/articulo/145157325/Llave-Chicharra-Telescópica-Ajustable-30-43-cm-Crv/145157326
🔴 INTRUSO (Otro);Set 5 Destornilladores Precisión;2990.0;https://www.sodimac.cl/sodimac-cl/articulo/140236602/Set-5-Destornilladores-Precisión/140236604
🔴 INTRUSO (Otro);"JGO DADOS 3/8"" 58 PIEZAS TORIN";89500.0;"https://www.sodimac.cl/sodimac-cl/articulo/149086052/JGO-DADOS-3-8""-58-PIEZAS-TORIN/149086054"
🔴 INTRUSO (Otro);Prensa Esquinera Grande Escuadra Para Unir Madera;8000.0;https://www.sodimac.cl/sodimac-cl/articulo/139532355/Prensa-Esquinera-Grande-Escuadra-Para-Unir-Madera/139532356
🔴 INTRUSO (Otro);Calzado De Seguridad HW Bolt Low Black;65990.0;https://www.sodimac.cl/sodimac-cl/articulo/113648852/Calzado-De-Seguridad-HW-Bolt-Low-Black/113648863
🔴 INTRUSO (Otro);"Manguera Anti-Torsión 1/2"" 10 mts con accesorios";16990.0;"https://www.sodimac.cl/sodimac-cl/articulo/113223397/Manguera-Anti-Torsión-1-2""-10-mts-con-accesorios/113223398"
🔴 INTRUSO (Otro);Kit Taladro Atornillador 1/2' 20V +accesorios DCD7771D2-B2;179990.0;https://www.sodimac.cl/sodimac-cl/articulo/128508675/Kit-Taladro-Atornillador-1-2'-20V-+accesorios-DCD7771D2-B2/128508676
🔴 INTRUSO (Otro);Copla para Gas So-So 1/2 X 3/8;3890.0;https://www.sodimac.cl/sodimac-cl/articulo/143492831/Copla-para-Gas-So-So-1-2-X-3-8/143492832
🔴 INTRUSO (Otro);LLAVE PUNTA Y CORONA 21MM CROSSMAN.;16580.0;https://www.sodimac.cl/sodimac-cl/articulo/143233939/LLAVE-PUNTA-Y-CORONA-21MM-CROSSMAN./143233940
🔴 INTRUSO (Otro);Abrazadera de Palanca con Cierre Rápido y Alta Durabilidad;32990.0;https://www.sodimac.cl/sodimac-cl/articulo/145141533/Abrazadera-de-Palanca-con-Cierre-Rápido-y-Alta-Durabilidad/145141534
🔴 INTRUSO (Otro);"Tarugo con clavo punta cruz PH 8x100"" 100uds";25590.0;"https://www.sodimac.cl/sodimac-cl/articulo/146670240/Tarugo-con-clavo-punta-cruz-PH-8x100""-100uds/146670241"
🔴 INTRUSO (Otro);Tarugo de nylon con tope M8 50 unidades;2790.0;https://www.sodimac.cl/sodimac-cl/articulo/110282800/Tarugo-de-nylon-con-tope-M8-50-unidades/110282804
🔴 INTRUSO (Otro);Martillo de Peña 1/4LB Herramienta Multiuso Profesional;12990.0;https://www.sodimac.cl/sodimac-cl/articulo/136725756/Martillo-de-Peña-1-4LB-Herramienta-Multiuso-Profesional/136725757
🔴 INTRUSO (Otro);Pack de Destornillador de 55 Pz EBST05502;15990.0;https://www.sodimac.cl/sodimac-cl/articulo/138006795/Pack-de-Destornillador-de-55-Pz-EBST05502/138006796
🔴 INTRUSO (Otro);"Set Puntos Phillips 2"" 5 Unidades";6180.0;"https://www.sodimac.cl/sodimac-cl/articulo/128663895/Set-Puntos-Phillips-2""-5-Unidades/128663896"
🔴 INTRUSO (Otro);Dado Hexagonal 1/2 X 14 Mm Total;2500.0;https://www.sodimac.cl/sodimac-cl/articulo/121591364/Dado-Hexagonal-1-2-X-14-Mm-Total/121591368
🔴 INTRUSO (Otro);Pistola De Clavos Manual Herramienta De Clavado + Clavos;24990.0;https://www.sodimac.cl/sodimac-cl/articulo/151045888/Pistola-De-Clavos-Manual-Herramienta-De-Clavado-+-Clavos/151045889
🔴 INTRUSO (Otro);Collarín 31,8 Mm / 34.9 Mm Con Perno, Bicicleta Sillín Tija;6990.0;https://www.sodimac.cl/sodimac-cl/articulo/136039184/Collarín-31,8-Mm---34.9-Mm-Con-Perno,-Bicicleta-Sillín-Tija/136039185
🔴 INTRUSO (Otro);Collarín 31,8 Mm / 34.9 Mm Con Perno, Bicicleta Sillín Tija;6990.0;https://www.sodimac.cl/sodimac-cl/articulo/136039192/Collarín-31,8-Mm---34.9-Mm-Con-Perno,-Bicicleta-Sillín-Tija/136039193
🔴 INTRUSO (Otro);"Llave de Impacto Inalambrica 1/2"" 20V 350nm Total";144990.0;"https://www.sodimac.cl/sodimac-cl/articulo/146706779/Llave-de-Impacto-Inalambrica-1-2""-20V-350nm-Total/146706780"
🔴 INTRUSO (Otro);Juego De Llaves Punta De Corona Con Chicharra 7 Piezas;12990.0;https://www.sodimac.cl/sodimac-cl/articulo/139308219/Juego-De-Llaves-Punta-De-Corona-Con-Chicharra-7-Piezas/139308220
🔴 INTRUSO (Otro);Kit Taladro Atornillador 20V + acces SCD701D2K-B2;129990.0;https://www.sodimac.cl/sodimac-cl/articulo/151520339/Kit-Taladro-Atornillador-20V-+-acces-SCD701D2K-B2/151520340
🔴 INTRUSO (Otro);Juego de Llaves Allen Largas - 9 Piezas (mm);10900.0;https://www.sodimac.cl/sodimac-cl/articulo/148072761/Juego-de-Llaves-Allen-Largas---9-Piezas-(mm)/148072762
🔴 INTRUSO (Otro);Kit Juego Destornilladores De Precisión 8 En 1 Herramientas;5000.0;https://www.sodimac.cl/sodimac-cl/articulo/144264915/Kit-Juego-Destornilladores-De-Precisión-8-En-1-Herramientas/144264916
🔴 INTRUSO (Otro);Set Perforar Y Atornillar 53 Piezas Sta7223-xj;29306.0;https://www.sodimac.cl/sodimac-cl/articulo/130194429/Set-Perforar-Y-Atornillar-53-Piezas-Sta7223-xj/130194434
🟢 TORNILLO;Pulsera Muñequera Magnética Sujeta Herramientas Tornillos;5990.0;https://www.sodimac.cl/sodimac-cl/articulo/112788511/Pulsera-Muñequera-Magnética-Sujeta-Herramientas-Tornillos/112788512
🔴 INTRUSO (Otro);Set Sta7223-xj Perforar Y Atornillar 53 Pzas;19990.0;https://www.sodimac.cl/sodimac-cl/articulo/140301578/Set-Sta7223-xj-Perforar-Y-Atornillar-53-Pzas/140301579
🔴 INTRUSO (Otro);MOSQUETON ACERO 2 100KG FIERO;3600.0;https://www.sodimac.cl/sodimac-cl/articulo/136692811/MOSQUETON-ACERO-2-100KG-FIERO/136692812
🔴 INTRUSO (Otro);Traba volante al conector del cinturón de seguridad;23990.0;https://www.sodimac.cl/sodimac-cl/articulo/151342059/Traba-volante-al-conector-del-cinturón-de-seguridad/151342060
🔴 INTRUSO (Otro);FITTING Nro 10 - 1/2 UNION;2900.0;https://www.sodimac.cl/sodimac-cl/articulo/146748348/FITTING-Nro-10---1-2-UNION/146748349
🔴 INTRUSO (Otro);Taladro Destornillador Inalámbrico 21v 2 Baterías + 246 Brocas;62990.0;https://www.sodimac.cl/sodimac-cl/articulo/128074294/Taladro-Destornillador-Inalámbrico-21v-2-Baterías-+-246-Brocas/128074296
🔴 INTRUSO (Otro);Juego Llaves Corona - Corona - 6 Piezas (mm);53900.0;https://www.sodimac.cl/sodimac-cl/articulo/147264847/Juego-Llaves-Corona---Corona---6-Piezas-(mm)/147264848
🔴 INTRUSO (Otro);Tarugo sx6 +cancamo abierto 4 unidades;1790.0;https://www.sodimac.cl/sodimac-cl/articulo/110294148/Tarugo-sx6-+cancamo-abierto-4-unidades/110294179
🔴 INTRUSO (Otro);Destornilladores Precisión Smartphones Celular;3990.0;https://www.sodimac.cl/sodimac-cl/articulo/140023252/Destornilladores-Precisión-Smartphones-Celular/140023253
🔴 INTRUSO (Otro);Chicharra Mini Trinquete 3/16 1/4 5 Piezas Horusdy Sdy-94270 Color Naranja;5890.0;https://www.sodimac.cl/sodimac-cl/articulo/150406755/Chicharra-Mini-Trinquete-3-16-1-4-5-Piezas-Horusdy-Sdy-94270-Color-Naranja/150406757
🔴 INTRUSO (Otro);Collarín 31,8 Mm / 34.9 Mm Con Perno, Bicicleta Sillín Tija;8990.0;https://www.sodimac.cl/sodimac-cl/articulo/136039194/Collarín-31,8-Mm---34.9-Mm-Con-Perno,-Bicicleta-Sillín-Tija/136039195
🔴 INTRUSO (Otro);DADO METRICO TOMA 1/2 HAXAGONO DE 14 MM;3990.0;https://www.sodimac.cl/sodimac-cl/articulo/152078900/DADO-METRICO-TOMA-1-2-HAXAGONO-DE-14-MM/152078901
🔴 INTRUSO (Otro);LLAVE DE IMPACTO INALAMBRICA GDR 12V-110;130990.0;https://www.sodimac.cl/sodimac-cl/articulo/140180643/LLAVE-DE-IMPACTO-INALAMBRICA-GDR-12V-110/140180644
🔴 INTRUSO (Otro);ATORNILLADOR IMPACTO XPT DTD153Z;185990.0;https://www.sodimac.cl/sodimac-cl/articulo/140337501/ATORNILLADOR-IMPACTO-XPT-DTD153Z/140337502
🔴 INTRUSO (Otro);Set 45 Accesorios Para Atornillar;22990.0;https://www.sodimac.cl/sodimac-cl/articulo/124278440/Set-45-Accesorios-Para-Atornillar/124278441
🔴 INTRUSO (Otro);SET 30 DESTORNILLADORES PRECISION CELULARES Y OTROS;6990.0;https://www.sodimac.cl/sodimac-cl/articulo/147973961/SET-30-DESTORNILLADORES-PRECISION-CELULARES-Y-OTROS/147973962
🔴 INTRUSO (Otro);SET 30 DESTORNILLADORES PRECISION CELULARES Y OTROS;5990.0;https://www.sodimac.cl/sodimac-cl/articulo/147974791/SET-30-DESTORNILLADORES-PRECISION-CELULARES-Y-OTROS/147974792
🔴 INTRUSO (Otro);Juego Destornilladores Dados 41 Piezas Profesional C;21990.0;https://www.sodimac.cl/sodimac-cl/articulo/128314082/Juego-Destornilladores-Dados-41-Piezas-Profesional-C/128314085
🔴 INTRUSO (Otro);Herramienta Pistola Anclaje Pared Hueca Tarugo Araña 72pcs;29990.0;https://www.sodimac.cl/sodimac-cl/articulo/151045938/Herramienta-Pistola-Anclaje-Pared-Hueca-Tarugo-Araña-72pcs/151045939
🔴 INTRUSO (Otro);Juego De 6 Destornilladores Cxh + Rack;3490.0;https://www.sodimac.cl/sodimac-cl/articulo/127981335/Juego-De-6-Destornilladores-Cxh-+-Rack/127981336
🔴 INTRUSO (Otro);Taladro Inalámbrico 20V 10 mm Litio Ion Total;124990.0;https://www.sodimac.cl/sodimac-cl/articulo/145773095/Taladro-Inalámbrico-20V-10-mm-Litio-Ion-Total/145773096
🔴 INTRUSO (Otro);Puntas Imantadas de Acero S2 para Destornillador 15 cm 10 Unidades;29990.0;https://www.sodimac.cl/sodimac-cl/articulo/145151059/Puntas-Imantadas-de-Acero-S2-para-Destornillador-15-cm-10-Unidades/145151063
🔴 INTRUSO (Otro);LLAVE DADO ACC MANGO CORREDIZO 34X20 ·;47059.0;https://www.sodimac.cl/sodimac-cl/articulo/149892931/LLAVE-DADO-ACC-MANGO-CORREDIZO-34X20-·/149892932
🔴 INTRUSO (Otro);Cortador Profesional de Pernos y Varillas Amarillo 36;47990.0;https://www.sodimac.cl/sodimac-cl/articulo/145138355/Cortador-Profesional-de-Pernos-y-Varillas-Amarillo-36/145138357
🔴 INTRUSO (Otro);10 Cable Acero Recubierto 52kg Metro y medio X 4mm;56990.0;https://www.sodimac.cl/sodimac-cl/articulo/130434462/10-Cable-Acero-Recubierto-52kg-Metro-y-medio-X-4mm/130434463
🔴 INTRUSO (Otro);"Prensa Estopa Metalica NPT 3/4"" 13-18mm";12684.0;"https://www.sodimac.cl/sodimac-cl/articulo/139930733/Prensa-Estopa-Metalica-NPT-3-4""-13-18mm/139930734"
🔴 INTRUSO (Otro);DADO HEXAGONAL 1/2 X 30 MM;11660.0;https://www.sodimac.cl/sodimac-cl/articulo/150895328/DADO-HEXAGONAL-1-2-X-30-MM/150895329
🔴 INTRUSO (Otro);Grapas T50 9/16 (14mm) Caja 1000 Unidades TRA709T;6990.0;https://www.sodimac.cl/sodimac-cl/articulo/146926952/Grapas-T50-9-16-(14mm)-Caja-1000-Unidades-TRA709T/146926953
🔴 INTRUSO (Otro);KIT GATA 5 TON.+ LLAVE IMPACTO CON BATERIA Y CONTROL REMOTO;138990.0;https://www.sodimac.cl/sodimac-cl/articulo/149101048/KIT-GATA-5-TON.+-LLAVE-IMPACTO-CON-BATERIA-Y-CONTROL-REMOTO/149101049
🔴 INTRUSO (Otro);Quad shade vela accesorios;11999.0;https://www.sodimac.cl/sodimac-cl/articulo/145400271/Quad-shade-vela-accesorios/145400272
🔴 INTRUSO (Otro);Terminal Y Axial Izquierdo Proton Persona 95/06;24090.0;https://www.sodimac.cl/sodimac-cl/articulo/113481748/Terminal-Y-Axial-Izquierdo-Proton-Persona-95-06/113481749
🔴 INTRUSO (Otro);Strike Barra antipanico Uso en puertas dobles;11489.0;https://www.sodimac.cl/sodimac-cl/articulo/133741006/Strike-Barra-antipanico-Uso-en-puertas-dobles/133741007
🔴 INTRUSO (Otro);Traba Volante Antirrobo Auto + 2 .;14990.0;https://www.sodimac.cl/sodimac-cl/articulo/130150265/Traba-Volante-Antirrobo-Auto-+-2-./130150266
🔴 INTRUSO (Otro);Juego Puntas Torx T20 a T55 - 15 Piezas;18900.0;https://www.sodimac.cl/sodimac-cl/articulo/142353528/Juego-Puntas-Torx-T20-a-T55---15-Piezas/142353529
🔴 INTRUSO (Otro);Llave Cruzada Telescópica de 4 Vías para Neumáticos 17-23 mm;52990.0;https://www.sodimac.cl/sodimac-cl/articulo/145146482/Llave-Cruzada-Telescópica-de-4-Vías-para-Neumáticos-17-23-mm/145146485
🔴 INTRUSO (Otro);Abrazadera de Ángulo Recto 90° con Ajuste Preciso y Rápido;38990.0;https://www.sodimac.cl/sodimac-cl/articulo/145159578/Abrazadera-de-Ángulo-Recto-90°-con-Ajuste-Preciso-y-Rápido/145159580
🔴 INTRUSO (Otro);SET 100 PZAS TALADRAR-ATORNILLAR DT71563-QZ;37990.0;https://www.sodimac.cl/sodimac-cl/articulo/150342890/SET-100-PZAS-TALADRAR-ATORNILLAR-DT71563-QZ/150342891
🔴 INTRUSO (Otro);Set De Puntas De Destornillador Herramienta Flexible 43 Pcs;9990.0;https://www.sodimac.cl/sodimac-cl/articulo/143534783/Set-De-Puntas-De-Destornillador-Herramienta-Flexible-43-Pcs/143534784
🔴 INTRUSO (Otro);Prensa Sargento 75 Cm Ajuste Rapido Flovi;14990.0;https://www.sodimac.cl/sodimac-cl/articulo/151003735/Prensa-Sargento-75-Cm-Ajuste-Rapido-Flovi/151003736
🔴 INTRUSO (Otro);Barra De Torsión Resorte Ejercitador Power Twister 30kg;6990.0;https://www.sodimac.cl/sodimac-cl/articulo/145902090/Barra-De-Torsión-Resorte-Ejercitador-Power-Twister-30kg/145902091
🔴 INTRUSO (Otro);Taladro Atornillador 18v Inalámbrico 42 Nm DDF453 (3 Ah);227290.0;https://www.sodimac.cl/sodimac-cl/articulo/142510867/Taladro-Atornillador-18v-Inalámbrico-42-Nm-DDF453-(3-Ah)/142510868
🔴 INTRUSO (Otro);Broca P/ Madera 9,5mm;3504.0;https://www.sodimac.cl/sodimac-cl/articulo/113219929/Broca-P--Madera-9,5mm/113219934
🔴 INTRUSO (Otro);Patín Titan 38 Mm Hilo 3/8;22564.0;https://www.sodimac.cl/sodimac-cl/articulo/113338765/Patín-Titan-38-Mm-Hilo-3-8/113338766
🔴 INTRUSO (Otro);BROCA ACERO 37 MM ALPEN SPRINT MASTER;4450.0;https://www.sodimac.cl/sodimac-cl/articulo/132589340/BROCA-ACERO-37-MM-ALPEN-SPRINT-MASTER/132589341
🔴 INTRUSO (Otro);Set de 9 llaves;19990.0;https://www.sodimac.cl/sodimac-cl/articulo/145198309/Set-de-9-llaves/145198310
🔴 INTRUSO (Otro);BROCA ACERO 19 MM;50440.0;https://www.sodimac.cl/sodimac-cl/articulo/150753798/BROCA-ACERO-19-MM/150753799
🔴 INTRUSO (Otro);Combo Sbdi461d2s Atornillador + Taladro Percutor + 2;219990.0;https://www.sodimac.cl/sodimac-cl/articulo/150941340/Combo-Sbdi461d2s-Atornillador-+-Taladro-Percutor-+-2/150941341
🔴 INTRUSO (Otro);AMARRA PLASTICA CON PROTECCIÓN UV 3.6X150MM NEGRO ( BOLSA 100 UNDS);2990.0;https://www.sodimac.cl/sodimac-cl/articulo/150622702/AMARRA-PLASTICA-CON-PROTECCIÓN-UV-3.6X150MM-NEGRO-(-BOLSA-100-UNDS)/150622703
🔴 INTRUSO (Otro);Cerradura de Embutir - Puerta Aluminio Abatible - Doble Manilla 1 Vuelta;31990.0;https://www.sodimac.cl/sodimac-cl/articulo/150671212/Cerradura-de-Embutir---Puerta-Aluminio-Abatible---Doble-Manilla-1-Vuelta/150671213
🔴 INTRUSO (Otro);Candado Rinoceronte Antirrobo Abrazadera Bloqueo Neumático;17150.0;https://www.sodimac.cl/sodimac-cl/articulo/150431036/Candado-Rinoceronte-Antirrobo-Abrazadera-Bloqueo-Neumático/150431037
🔴 INTRUSO (Otro);Tuerca Mariposa 5 /16 Zn 100 Unidades;29414.0;https://www.sodimac.cl/sodimac-cl/articulo/149039312/Tuerca-Mariposa-5--16-Zn-100-Unidades/149039313
🔴 INTRUSO (Otro);Neumático 225/75 R16 10PR AT701 AT 115/112;70990.0;https://www.sodimac.cl/sodimac-cl/articulo/116317043/Neumático-225-75-R16-10PR-AT701-AT-115-112/116317044
🔴 INTRUSO (Otro);Taladro atornillador 12V + 2 baterías DCD700C2-B2;106990.0;https://www.sodimac.cl/sodimac-cl/articulo/123146659/Taladro-atornillador-12V-+-2-baterías-DCD700C2-B2/123146660
🔴 INTRUSO (Otro);JGO LLAVES ALLEN 15-10 MM LARGA 5093L;16150.0;https://www.sodimac.cl/sodimac-cl/articulo/140499784/JGO-LLAVES-ALLEN-15-10-MM-LARGA-5093L/140499785
🔴 INTRUSO (Otro);Traba Volante 174 Kg Seguridad Vehículo Amarillo;32990.0;https://www.sodimac.cl/sodimac-cl/articulo/148111232/Traba-Volante-174-Kg-Seguridad-Vehículo-Amarillo/148111234
🔴 INTRUSO (Otro);Traba Volante Auto Antirrobo Con Llave Visible Reforzada;12990.0;https://www.sodimac.cl/sodimac-cl/articulo/151359913/Traba-Volante-Auto-Antirrobo-Con-Llave-Visible-Reforzada/151359914
🔴 INTRUSO (Otro);POMEL 1 (unidad);6410.0;https://www.sodimac.cl/sodimac-cl/articulo/135448491/POMEL-1-(unidad)/135448492
🔴 INTRUSO (Otro);Tarugo plastico 5mm 100uds;1490.0;https://www.sodimac.cl/sodimac-cl/articulo/146668402/Tarugo-plastico-5mm-100uds/146668403
🔴 INTRUSO (Otro);Pistola Amarra Cables de Acero Inoxidable 3,0 a 7,9mm;449820.0;https://www.sodimac.cl/sodimac-cl/articulo/140111318/Pistola-Amarra-Cables-de-Acero-Inoxidable-3,0-a-7,9mm/140111319
